20180827,武昌,积玉桥,绿地国际金融城二期,3室2厅,243平米,7000
20180827,武昌,积玉桥,凤凰山小区,2室1厅,64平米,2300
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,43平米,2600
20180827,武昌,积玉桥,恒大首府,4室2厅,140平米,3000
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,42平米,5600
20180827,武昌,积玉桥,蓝湾俊园,1室1厅,20平米,750
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,39平米,2700
20180827,武昌,积玉桥,蓝湾俊园,3室2厅,140平米,10000
20180827,武昌,积玉桥,绿地国际金融城二期,3室2厅,128平米,4500
20180827,武昌,积玉桥,绿地国际金融城二期,4室2厅,242平米,10000
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,42平米,5600
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,3室2厅,237平米,15000
20180827,武昌,积玉桥,福星惠誉水岸国际,7室2厅,300平米,22500
20180827,武昌,积玉桥,友谊国际D+公馆,2室2厅,40平米,8000
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,39平米,2400
20180827,武昌,积玉桥,绿地国际金融城一期,3室2厅,190平米,6500
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,47平米,2800
20180827,武昌,积玉桥,金都汉宫,3室2厅,180平米,8000
20180827,武昌,积玉桥,金都汉宫,3室1厅,163平米,6500
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,3室2厅,239平米,16000
20180827,武昌,积玉桥,锦江国际城,1室0厅,18平米,1400
20180827,武昌,积玉桥,融侨华府,1室1厅,51平米,2700
20180827,武昌,积玉桥,绿地国际金融城二期,4室2厅,256平米,7500
20180827,武昌,积玉桥,绿地国际金融城一期,3室2厅,191平米,6500
20180827,武昌,积玉桥,绿地国际金融城一期,3室2厅,141平米,6500
20180827,武昌,积玉桥,地铁凤凰城,3室2厅,96平米,2500
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,3室2厅,291平米,17000
20180827,武昌,积玉桥,绿地国际金融城二期,4室2厅,243平米,8000
20180827,武昌,积玉桥,武汉积玉桥万达广场二期,1室0厅,10平米,600
20180827,武昌,积玉桥,绿地国际金融城一期,3室2厅,189平米,8000
20180827,武昌,积玉桥,融侨华府,1室0厅,20平米,1200
20180827,武昌,积玉桥,恒大首府,2室1厅,91平米,4000
20180827,武昌,积玉桥,恒大首府,2室1厅,90平米,4000
20180827,武昌,积玉桥,绿地国际金融城二期,4室2厅,212平米,3000
20180827,武昌,积玉桥,福星惠誉水岸国际时代上城,2室2厅,90平米,2200
20180827,武昌,积玉桥,绿地国际金融城一期,2室2厅,89平米,3500
20180827,武昌,积玉桥,绿地国际金融城一期,2室2厅,98平米,4000
20180827,武昌,积玉桥,绿地国际金融城二期,4室2厅,256平米,10240
20180827,武昌,积玉桥,绿地国际金融城二期,2室2厅,90平米,4000
20180827,武昌,积玉桥,尚隆地球村,4室1厅,169平米,5500
20180827,武昌,积玉桥,华润置地凤凰城,3室2厅,143平米,6600
20180827,武昌,积玉桥,蓝湾俊园,2室1厅,92平米,3600
20180827,武昌,积玉桥,金地国际花园,1室1厅,49平米,2900
20180827,武昌,积玉桥,新生里社区,3室2厅,75平米,2400
