20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2400
20180827,东湖高新,光谷广场,常青藤一期,1室0厅,15平米,1350
20180827,东湖高新,光谷广场,仪表厂宿舍,2室1厅,64平米,2000
20180827,东湖高新,光谷广场,金域广场,1室1厅,40平米,2600
20180827,东湖高新,光谷广场,当代花园东方巴黎苑,3室2厅,137平米,4200
20180827,东湖高新,光谷广场,蓝巢逸品,2室2厅,90平米,3300
20180827,东湖高新,光谷广场,广厦华庭,1室1厅,45平米,2200
20180827,东湖高新,光谷广场,光谷智慧城,3室2厅,128平米,3500
20180827,东湖高新,光谷广场,邮科院小区,2室1厅,90平米,2600
20180827,东湖高新,光谷广场,加州阳光,1室1厅,15平米,1300
20180827,东湖高新,光谷广场,双塘小区,2室2厅,75平米,2600
20180827,东湖高新,光谷广场,世界城广场新尚都酒店公寓,1室1厅,52平米,3500
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,57平米,2600
20180827,东湖高新,光谷广场,广厦华庭,1室1厅,45平米,2000
20180827,东湖高新,光谷广场,光谷智慧城,5室1厅,17平米,1430
20180827,东湖高新,光谷广场,金域广场,1室1厅,40平米,2500
20180827,东湖高新,光谷广场,世界城广场新尚都酒店公寓,1室1厅,52平米,2900
20180827,东湖高新,光谷广场,七一七小区,3室1厅,78平米,2500
20180827,东湖高新,光谷广场,广厦华庭,1室0厅,15平米,900
20180827,东湖高新,光谷广场,光谷智慧城,5室1厅,6平米,830
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,60平米,2400
20180827,东湖高新,光谷广场,光谷国际广场,1室1厅,480平米,48000
20180827,东湖高新,光谷广场,光谷国际广场,1室1厅,746平米,70000
20180827,东湖高新,光谷广场,风度柏林,1室0厅,15平米,1000
20180827,东湖高新,光谷广场,风度柏林,1室0厅,20平米,1300
20180827,东湖高新,光谷广场,东湖御院,2室1厅,56平米,2800
20180827,东湖高新,光谷广场,紫菘花园,3室2厅,135平米,3900
20180827,东湖高新,光谷广场,米兰映象,1室0厅,15平米,400
20180827,东湖高新,光谷广场,金域广场,1室0厅,45平米,2500
20180827,东湖高新,光谷广场,米兰映象,3室2厅,109平米,6500
20180827,东湖高新,光谷广场,华城新都,2室2厅,110平米,2800
20180827,东湖高新,光谷广场,米兰映象,2室2厅,87平米,3500
20180827,东湖高新,光谷广场,广厦华庭,2室2厅,81平米,3500
20180827,东湖高新,光谷广场,光谷国际广场,1室1厅,336平米,31950
20180827,东湖高新,光谷广场,汽发社区,2室1厅,76平米,2500
20180827,东湖高新,光谷广场,新域柠檬特区,2室1厅,60平米,2600
20180827,东湖高新,光谷广场,滨湖小区,3室1厅,100平米,3000
20180827,东湖高新,光谷广场,光谷国际广场,1室0厅,215平米,19350
20180827,东湖高新,光谷广场,健龙尚谷杰座二期,1室0厅,18平米,1200
20180827,东湖高新,光谷广场,健龙尚谷杰座二期,2室1厅,74平米,2800
20180827,东湖高新,光谷广场,滨湖小区,3室1厅,79平米,2400
20180827,东湖高新,光谷广场,光谷智慧城,1室0厅,15平米,600
20180827,东湖高新,光谷广场,光谷智慧城,1室0厅,20平米,1200
20180827,东湖高新,光谷广场,华城新都,2室0厅,40平米,1600
20180827,东湖高新,光谷广场,新都汇,3室1厅,123平米,4800
20180827,东湖高新,光谷广场,健龙尚谷杰座二期,2室2厅,73平米,3000
20180827,东湖高新,光谷广场,华乐苑,4室1厅,109平米,3400
20180827,东湖高新,光谷广场,双塘小区,3室1厅,90平米,3000
20180827,东湖高新,光谷广场,康桥小区,2室1厅,95平米,1450
20180827,东湖高新,光谷广场,新都汇,3室2厅,128平米,4900
20180827,东湖高新,光谷广场,光谷智慧城,1室0厅,20平米,800
20180827,东湖高新,光谷广场,米兰映象,3室2厅,12平米,1000
20180827,东湖高新,光谷广场,新域柠檬特区,2室2厅,85平米,3000
20180827,东湖高新,光谷广场,新都汇,2室1厅,88平米,3800
20180827,东湖高新,光谷广场,光谷国际广场,1室0厅,113平米,9000
20180827,东湖高新,光谷广场,健龙尚谷杰座二期,2室1厅,91平米,2800
20180827,东湖高新,光谷广场,米兰映象,1室0厅,15平米,1200
20180827,东湖高新,光谷广场,米兰映象,1室0厅,18平米,1300
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2300
20180827,东湖高新,光谷广场,明珠花园,5室1厅,130平米,800
20180827,东湖高新,光谷广场,金域广场,1室1厅,40平米,2500
20180827,东湖高新,光谷广场,米兰映象,1室0厅,17平米,1400
20180827,东湖高新,光谷广场,金域广场,1室1厅,42平米,2500
20180827,东湖高新,光谷广场,光谷智慧城,3室2厅,130平米,4000
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2300
20180827,东湖高新,光谷广场,风度柏林,1室0厅,15平米,1000
20180827,东湖高新,光谷广场,华乐苑,2室2厅,90平米,2800
20180827,东湖高新,光谷广场,滨湖小区,3室1厅,100平米,3000
20180827,东湖高新,光谷广场,新都汇,3室1厅,131平米,5000
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,57平米,2200
20180827,东湖高新,光谷广场,东谷银座,2室1厅,79平米,4500
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,57平米,2300
20180827,东湖高新,光谷广场,紫菘花园,2室2厅,100平米,3000
20180827,东湖高新,光谷广场,健龙尚谷杰座二期,1室1厅,48平米,2500
20180827,东湖高新,光谷广场,金域广场,1室1厅,42平米,2500
20180827,东湖高新,光谷广场,广厦华庭,1室0厅,45平米,2200
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2500
20180827,东湖高新,光谷广场,华乐苑,2室2厅,93平米,2700
20180827,东湖高新,光谷广场,东湖御院,2室1厅,56平米,3500
20180827,东湖高新,光谷广场,新都汇,3室2厅,120平米,5500
20180827,东湖高新,光谷广场,紫菘花园,2室2厅,94平米,2500
20180827,东湖高新,光谷广场,加州阳光,1室0厅,20平米,1100
20180827,东湖高新,光谷广场,龙安港汇城,1室1厅,44平米,2500
20180827,东湖高新,光谷广场,米兰映象,3室2厅,118平米,5300
20180827,东湖高新,光谷广场,新都汇,3室2厅,133平米,4000
20180827,东湖高新,光谷广场,新都汇,3室2厅,119平米,5300
20180827,东湖高新,光谷广场,新都汇,3室2厅,132平米,4500
20180827,东湖高新,光谷广场,碧水花园,1室0厅,30平米,1100
20180827,东湖高新,光谷广场,米兰映象,1室0厅,15平米,1100
20180827,东湖高新,光谷广场,东方怡景大厦,1室1厅,184平米,8000
20180827,东湖高新,光谷广场,光谷国际广场,1室1厅,51平米,5100
20180827,东湖高新,光谷广场,光谷国际广场,1室1厅,56平米,5600
20180827,东湖高新,光谷广场,仪表厂宿舍,3室1厅,74平米,2000
20180827,东湖高新,光谷广场,东方怡景大厦,1室1厅,152平米,6500
20180827,东湖高新,光谷广场,东湖御院,2室1厅,56平米,3000
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2400
20180827,东湖高新,光谷广场,光谷中心花园,4室2厅,140平米,6000
20180827,东湖高新,光谷广场,世界城尚都,1室1厅,56平米,2400
